node_id,name,node_type,latitude,longitude,source_id,validation_status,data_status
UTR_NODE_366432919,UTraffic node 366432919,INTERSECTION_OR_GEOMETRY,10.8658106,106.7414148,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366433298,UTraffic node 366433298,INTERSECTION_OR_GEOMETRY,10.8780944,106.7316057,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366433600,UTraffic node 366433600,INTERSECTION_OR_GEOMETRY,10.8289795,106.7729123,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366433754,UTraffic node 366433754,INTERSECTION_OR_GEOMETRY,10.8205336,106.7725467,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366434074,UTraffic node 366434074,INTERSECTION_OR_GEOMETRY,10.8246905,106.7681684,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366434188,UTraffic node 366434188,INTERSECTION_OR_GEOMETRY,10.8559840,106.7664779,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366434311,UTraffic node 366434311,INTERSECTION_OR_GEOMETRY,10.8504044,106.7738812,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366434472,UTraffic node 366434472,INTERSECTION_OR_GEOMETRY,10.8280156,106.7720685,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366435022,UTraffic node 366435022,INTERSECTION_OR_GEOMETRY,10.8441469,106.7622466,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366435241,UTraffic node 366435241,INTERSECTION_OR_GEOMETRY,10.8521583,106.7504903,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366435411,UTraffic node 366435411,INTERSECTION_OR_GEOMETRY,10.8652968,106.7417337,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366435765,UTraffic node 366435765,INTERSECTION_OR_GEOMETRY,10.8696117,106.7759487,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366436117,UTraffic node 366436117,INTERSECTION_OR_GEOMETRY,10.8374319,106.7663876,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366436676,UTraffic node 366436676,INTERSECTION_OR_GEOMETRY,10.8724705,106.7455902,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366436746,UTraffic node 366436746,INTERSECTION_OR_GEOMETRY,10.8781222,106.7497419,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366436977,UTraffic node 366436977,INTERSECTION_OR_GEOMETRY,10.8717061,106.7425493,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366437455,UTraffic node 366437455,INTERSECTION_OR_GEOMETRY,10.8634559,106.7423313,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366437727,UTraffic node 366437727,INTERSECTION_OR_GEOMETRY,10.8756382,106.7525277,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438017,UTraffic node 366438017,INTERSECTION_OR_GEOMETRY,10.8777741,106.7593083,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438163,UTraffic node 366438163,INTERSECTION_OR_GEOMETRY,10.8480742,106.7752265,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438230,UTraffic node 366438230,INTERSECTION_OR_GEOMETRY,10.8382467,106.7324281,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438264,UTraffic node 366438264,INTERSECTION_OR_GEOMETRY,10.8603482,106.7744412,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438506,UTraffic node 366438506,INTERSECTION_OR_GEOMETRY,10.8268031,106.7609852,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438757,UTraffic node 366438757,INTERSECTION_OR_GEOMETRY,10.8628415,106.7249648,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366438887,UTraffic node 366438887,INTERSECTION_OR_GEOMETRY,10.8452151,106.7275007,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439221,UTraffic node 366439221,INTERSECTION_OR_GEOMETRY,10.8397378,106.7677324,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439444,UTraffic node 366439444,INTERSECTION_OR_GEOMETRY,10.8660484,106.7816929,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439486,UTraffic node 366439486,INTERSECTION_OR_GEOMETRY,10.8705759,106.7565658,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439618,UTraffic node 366439618,INTERSECTION_OR_GEOMETRY,10.8436725,106.7451207,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439776,UTraffic node 366439776,INTERSECTION_OR_GEOMETRY,10.8248223,106.7612247,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439807,UTraffic node 366439807,INTERSECTION_OR_GEOMETRY,10.8454687,106.7714892,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366439883,UTraffic node 366439883,INTERSECTION_OR_GEOMETRY,10.8458468,106.7245500,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440118,UTraffic node 366440118,INTERSECTION_OR_GEOMETRY,10.8715367,106.7811447,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440286,UTraffic node 366440286,INTERSECTION_OR_GEOMETRY,10.8403410,106.7410124,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440329,UTraffic node 366440329,INTERSECTION_OR_GEOMETRY,10.8380610,106.7667660,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440710,UTraffic node 366440710,INTERSECTION_OR_GEOMETRY,10.8450257,106.7877191,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440747,UTraffic node 366440747,INTERSECTION_OR_GEOMETRY,10.8464150,106.7508791,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366440897,UTraffic node 366440897,INTERSECTION_OR_GEOMETRY,10.8673898,106.7819048,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366441302,UTraffic node 366441302,INTERSECTION_OR_GEOMETRY,10.8697425,106.7760159,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366441452,UTraffic node 366441452,INTERSECTION_OR_GEOMETRY,10.8728185,106.7445100,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366441488,UTraffic node 366441488,INTERSECTION_OR_GEOMETRY,10.8781664,106.7315577,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366441929,UTraffic node 366441929,INTERSECTION_OR_GEOMETRY,10.8770279,106.7504777,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442085,UTraffic node 366442085,INTERSECTION_OR_GEOMETRY,10.8431130,106.7308708,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442135,UTraffic node 366442135,INTERSECTION_OR_GEOMETRY,10.8690981,106.7565083,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442171,UTraffic node 366442171,INTERSECTION_OR_GEOMETRY,10.8499886,106.7538088,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442274,UTraffic node 366442274,INTERSECTION_OR_GEOMETRY,10.8450502,106.7284891,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442400,UTraffic node 366442400,INTERSECTION_OR_GEOMETRY,10.8304587,106.7745698,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442418,UTraffic node 366442418,INTERSECTION_OR_GEOMETRY,10.8408077,106.7457449,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442459,UTraffic node 366442459,INTERSECTION_OR_GEOMETRY,10.8653079,106.7813785,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442572,UTraffic node 366442572,INTERSECTION_OR_GEOMETRY,10.8662411,106.7342475,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442733,UTraffic node 366442733,INTERSECTION_OR_GEOMETRY,10.8269710,106.7624366,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366442819,UTraffic node 366442819,INTERSECTION_OR_GEOMETRY,10.8705353,106.7344380,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443014,UTraffic node 366443014,INTERSECTION_OR_GEOMETRY,10.8741188,106.7474536,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443146,UTraffic node 366443146,INTERSECTION_OR_GEOMETRY,10.8573262,106.7638468,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443438,UTraffic node 366443438,INTERSECTION_OR_GEOMETRY,10.8327331,106.7776829,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443446,UTraffic node 366443446,INTERSECTION_OR_GEOMETRY,10.8606651,106.7458633,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443524,UTraffic node 366443524,INTERSECTION_OR_GEOMETRY,10.8553138,106.7556289,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366443806,UTraffic node 366443806,INTERSECTION_OR_GEOMETRY,10.8724837,106.7439870,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366444178,UTraffic node 366444178,INTERSECTION_OR_GEOMETRY,10.8516274,106.7532940,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445307,UTraffic node 366445307,INTERSECTION_OR_GEOMETRY,10.8405256,106.7416922,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445340,UTraffic node 366445340,INTERSECTION_OR_GEOMETRY,10.8576608,106.7771151,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445385,UTraffic node 366445385,INTERSECTION_OR_GEOMETRY,10.8453177,106.7799901,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445472,UTraffic node 366445472,INTERSECTION_OR_GEOMETRY,10.8562658,106.7226290,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445482,UTraffic node 366445482,INTERSECTION_OR_GEOMETRY,10.8734154,106.7538983,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445597,UTraffic node 366445597,INTERSECTION_OR_GEOMETRY,10.8264006,106.7804711,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445750,UTraffic node 366445750,INTERSECTION_OR_GEOMETRY,10.8510768,106.7741879,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445885,UTraffic node 366445885,INTERSECTION_OR_GEOMETRY,10.8623336,106.7249217,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366445971,UTraffic node 366445971,INTERSECTION_OR_GEOMETRY,10.8761323,106.7319478,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366446239,UTraffic node 366446239,INTERSECTION_OR_GEOMETRY,10.8256126,106.7664573,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366446395,UTraffic node 366446395,INTERSECTION_OR_GEOMETRY,10.8257328,106.7661400,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366446455,UTraffic node 366446455,INTERSECTION_OR_GEOMETRY,10.8538764,106.7806659,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366446694,UTraffic node 366446694,INTERSECTION_OR_GEOMETRY,10.8651244,106.7417965,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366446987,UTraffic node 366446987,INTERSECTION_OR_GEOMETRY,10.8273046,106.7707447,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366447118,UTraffic node 366447118,INTERSECTION_OR_GEOMETRY,10.8676964,106.7819552,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366447283,UTraffic node 366447283,INTERSECTION_OR_GEOMETRY,10.8446561,106.7297959,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366447659,UTraffic node 366447659,INTERSECTION_OR_GEOMETRY,10.8444365,106.7853873,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366447877,UTraffic node 366447877,INTERSECTION_OR_GEOMETRY,10.8795858,106.7840203,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366447948,UTraffic node 366447948,INTERSECTION_OR_GEOMETRY,10.8426124,106.7310296,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448065,UTraffic node 366448065,INTERSECTION_OR_GEOMETRY,10.8225261,106.7800877,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448154,UTraffic node 366448154,INTERSECTION_OR_GEOMETRY,10.8523373,106.7529428,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448278,UTraffic node 366448278,INTERSECTION_OR_GEOMETRY,10.8445038,106.7300775,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448285,UTraffic node 366448285,INTERSECTION_OR_GEOMETRY,10.8505759,106.7597097,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448295,UTraffic node 366448295,INTERSECTION_OR_GEOMETRY,10.8462900,106.7782644,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448327,UTraffic node 366448327,INTERSECTION_OR_GEOMETRY,10.8600436,106.7752188,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448444,UTraffic node 366448444,INTERSECTION_OR_GEOMETRY,10.8648880,106.7616156,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448629,UTraffic node 366448629,INTERSECTION_OR_GEOMETRY,10.8240849,106.7693127,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448672,UTraffic node 366448672,INTERSECTION_OR_GEOMETRY,10.8681825,106.7358116,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448720,UTraffic node 366448720,INTERSECTION_OR_GEOMETRY,10.8521555,106.7530199,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366448837,UTraffic node 366448837,INTERSECTION_OR_GEOMETRY,10.8630416,106.7249476,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449145,UTraffic node 366449145,INTERSECTION_OR_GEOMETRY,10.8497041,106.7710929,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449228,UTraffic node 366449228,INTERSECTION_OR_GEOMETRY,10.8471814,106.7766878,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449374,UTraffic node 366449374,INTERSECTION_OR_GEOMETRY,10.8548394,106.7823241,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449407,UTraffic node 366449407,INTERSECTION_OR_GEOMETRY,10.8510644,106.7517702,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449430,UTraffic node 366449430,INTERSECTION_OR_GEOMETRY,10.8229092,106.7610157,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449522,UTraffic node 366449522,INTERSECTION_OR_GEOMETRY,10.8684501,106.7628366,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449576,UTraffic node 366449576,INTERSECTION_OR_GEOMETRY,10.8790295,106.7617830,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366449798,UTraffic node 366449798,INTERSECTION_OR_GEOMETRY,10.8778872,106.7251143,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450040,UTraffic node 366450040,INTERSECTION_OR_GEOMETRY,10.8506516,106.7652910,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450125,UTraffic node 366450125,INTERSECTION_OR_GEOMETRY,10.8382661,106.7669030,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450208,UTraffic node 366450208,INTERSECTION_OR_GEOMETRY,10.8638603,106.7685146,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450612,UTraffic node 366450612,INTERSECTION_OR_GEOMETRY,10.8231074,106.7804741,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450784,UTraffic node 366450784,INTERSECTION_OR_GEOMETRY,10.8442367,106.7702408,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366450958,UTraffic node 366450958,INTERSECTION_OR_GEOMETRY,10.8659778,106.7410889,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366451012,UTraffic node 366451012,INTERSECTION_OR_GEOMETRY,10.8497623,106.7682294,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366451342,UTraffic node 366451342,INTERSECTION_OR_GEOMETRY,10.8348730,106.7824611,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366451416,UTraffic node 366451416,INTERSECTION_OR_GEOMETRY,10.8667146,106.7268955,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366451711,UTraffic node 366451711,INTERSECTION_OR_GEOMETRY,10.8638549,106.7246633,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366452155,UTraffic node 366452155,INTERSECTION_OR_GEOMETRY,10.8469007,106.7772278,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366452224,UTraffic node 366452224,INTERSECTION_OR_GEOMETRY,10.8264932,106.7618554,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366452350,UTraffic node 366452350,INTERSECTION_OR_GEOMETRY,10.8661250,106.7396064,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366452432,UTraffic node 366452432,INTERSECTION_OR_GEOMETRY,10.8420349,106.7698263,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366452505,UTraffic node 366452505,INTERSECTION_OR_GEOMETRY,10.8293545,106.7222914,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366453301,UTraffic node 366453301,INTERSECTION_OR_GEOMETRY,10.8418611,106.7637712,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366453322,UTraffic node 366453322,INTERSECTION_OR_GEOMETRY,10.8475655,106.7521248,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366453496,UTraffic node 366453496,INTERSECTION_OR_GEOMETRY,10.8682125,106.7336853,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366453634,UTraffic node 366453634,INTERSECTION_OR_GEOMETRY,10.8552027,106.7353111,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366454280,UTraffic node 366454280,INTERSECTION_OR_GEOMETRY,10.8634184,106.7454883,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366454364,UTraffic node 366454364,INTERSECTION_OR_GEOMETRY,10.8719379,106.7430833,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366454883,UTraffic node 366454883,INTERSECTION_OR_GEOMETRY,10.8252069,106.7800430,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455233,UTraffic node 366455233,INTERSECTION_OR_GEOMETRY,10.8279075,106.7718966,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455368,UTraffic node 366455368,INTERSECTION_OR_GEOMETRY,10.8385022,106.7454604,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455821,UTraffic node 366455821,INTERSECTION_OR_GEOMETRY,10.8455724,106.7254848,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455881,UTraffic node 366455881,INTERSECTION_OR_GEOMETRY,10.8304925,106.7237512,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455944,UTraffic node 366455944,INTERSECTION_OR_GEOMETRY,10.8772691,106.7319664,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366455980,UTraffic node 366455980,INTERSECTION_OR_GEOMETRY,10.8638000,106.7805798,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366456025,UTraffic node 366456025,INTERSECTION_OR_GEOMETRY,10.8720559,106.7432851,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366456574,UTraffic node 366456574,INTERSECTION_OR_GEOMETRY,10.8557659,106.7838587,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366456937,UTraffic node 366456937,INTERSECTION_OR_GEOMETRY,10.8377644,106.7325841,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366456948,UTraffic node 366456948,INTERSECTION_OR_GEOMETRY,10.8212230,106.7721100,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457374,UTraffic node 366457374,INTERSECTION_OR_GEOMETRY,10.8506160,106.7543315,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457422,UTraffic node 366457422,INTERSECTION_OR_GEOMETRY,10.8795020,106.7615641,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457693,UTraffic node 366457693,INTERSECTION_OR_GEOMETRY,10.8668913,106.7354650,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457825,UTraffic node 366457825,INTERSECTION_OR_GEOMETRY,10.8457678,106.7614455,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457893,UTraffic node 366457893,INTERSECTION_OR_GEOMETRY,10.8476626,106.7758200,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366457907,UTraffic node 366457907,INTERSECTION_OR_GEOMETRY,10.8666964,106.7383712,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366458287,UTraffic node 366458287,INTERSECTION_OR_GEOMETRY,10.8799049,106.7651860,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366458360,UTraffic node 366458360,INTERSECTION_OR_GEOMETRY,10.8747579,106.7313438,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366458715,UTraffic node 366458715,INTERSECTION_OR_GEOMETRY,10.8543545,106.7330526,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366458730,UTraffic node 366458730,INTERSECTION_OR_GEOMETRY,10.8691872,106.7362714,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459049,UTraffic node 366459049,INTERSECTION_OR_GEOMETRY,10.8485144,106.7291288,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459128,UTraffic node 366459128,INTERSECTION_OR_GEOMETRY,10.8762143,106.7508887,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459296,UTraffic node 366459296,INTERSECTION_OR_GEOMETRY,10.8473231,106.7216731,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459387,UTraffic node 366459387,INTERSECTION_OR_GEOMETRY,10.8735562,106.7295686,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459572,UTraffic node 366459572,INTERSECTION_OR_GEOMETRY,10.8740594,106.7304530,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459708,UTraffic node 366459708,INTERSECTION_OR_GEOMETRY,10.8421583,106.7634728,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459749,UTraffic node 366459749,INTERSECTION_OR_GEOMETRY,10.8466499,106.7462758,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366459876,UTraffic node 366459876,INTERSECTION_OR_GEOMETRY,10.8346289,106.7668473,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
UTR_NODE_366460033,UTraffic node 366460033,INTERSECTION_OR_GEOMETRY,10.8643839,106.7734113,UTRAFFIC-HCM-V6,SOURCE_COORDINATE,SOURCE_BACKED
